X--Trace 1::[transient: TIME],Y--Trace 1::[I_col: I(Q1:C)],,X--Trace 2::[transient: TIME],Y--Trace 2::[I_base: I(Q1:B)]
0.01126777307991169,0.004515049355137996,,0.01126777307991169,0.00003131071375693508
0.01136777307991169,0.004762820358160469,,0.01136777307991169,0.000032952683440809695
0.011467773079911689,0.005008958853073064,,0.011467773079911689,0.000034588814104820356
0.011500001,0.0050879086475521616,,0.011500001,0.000035114756598738904
0.011500001099999999,0.0050879089849280405,,0.011500001099999999,0.00003511475807396362
0.011500001299999998,0.0050879096044678905,,0.011500001299999998,0.000035114760400138034
0.011500001699999998,0.005087910664783197,,0.011500001699999998,0.000035114761789685704
0.011500001999999999,0.0050879114034451025,,0.011500001999999999,0.000035114760062561544
0.011500002079999998,0.005087911598949626,,0.011500002079999998,0.00003511475928843372
0.011500002239999998,0.005087911989490612,,0.011500002239999998,0.0000351147577414952
0.011500002559999998,0.005087912768133105,,0.011500002559999998,0.00003511475464831568
0.011500003199999997,0.005087914317557258,,0.011500003199999997,0.00003511474846566026
0.011500004479999998,0.005087917387841041,,0.011500004479999998,0.00003511473611775916
0.011500007039999996,0.005087923416450213,,0.011500007039999996,0.00003511471149122893
0.011500012159999993,0.005087935034779254,,0.011500012159999993,0.00003511466250987048
0.011500022399999987,0.005087956587027653,,0.011500022399999987,0.00003511456558962559
0.011500042879999976,0.005087993481638806,,0.011500042879999976,0.00003511437559270815
0.011500083839999954,0.005088046093973389,,0.011500083839999954,0.00003511400870574929
0.011500165759999912,0.005088088955355228,,0.011500165759999912,0.00003511331353020372
0.011500329599999826,0.005088033895412085,,0.011500329599999826,0.00003511201031762975
0.011500657279999653,0.0050877244843891625,,0.011500657279999653,0.000035109527287323205
0.011501312639999308,0.005086987605246631,,0.011501312639999308,0.00003510463454875105
0.011502623359998618,0.005085520215979371,,0.011502623359998618,0.0000350948461537142
0.011505244799997238,0.005082582940526548,,0.011505244799997238,0.000035075275012358364
0.011510487679994479,0.005076712468720328,,0.011510487679994479,0.00003503614661947837
0.01152097343998896,0.005064977368074493,,0.01152097343998896,0.000034957951865838975
0.011541944959977922,0.00504153968268775,,0.011541944959977922,0.00003480180469174163
0.011583887999955845,0.004994786050327695,,0.011583887999955845,0.000034490483873525845
0.01166777407991169,0.004901775586867876,,0.01166777407991169,0.000033871722520182946
0.01176777407991169,0.004791764956783089,,0.01176777407991169,0.000033140845616338465
0.01186777407991169,0.004682705857568279,,0.01186777407991169,0.000032417276947858376
0.011967774079911689,0.004574603229234677,,0.011967774079911689,0.00003170099100277206
0.012,0.0045399722163153465,,0.012,0.000031471709278134195
0.0120000001,0.004539972109975286,,0.0120000001,0.0000314717088292297
0.012000000299999999,0.004539971896636823,,0.012000000299999999,0.00003147170844983171
0.0120000007,0.0045399714682928935,,0.0120000007,0.00003147171080712186
0.012000001,0.004539971147315445,,0.012000001,0.00003147171530228592
0.01200000108,0.004539971061985773,,0.01200000108,0.00003147171681253988
0.012000001239999999,0.004539970891576401,,0.012000001239999999,0.00003147171983281602
0.01200000156,0.004539970552373944,,0.01200000156,0.00003147172587198868
0.012000002199999998,0.004539969880921344,,0.012000002199999998,0.00003147173794525612
0.012000003479999998,0.004539968566403227,,0.012000003479999998,0.000031471762072213017
0.012000006039999997,0.004539966050025788,,0.012000006039999997,0.00003147181024888085
0.012000011159999994,0.004539961458503594,,0.012000011159999994,0.0000314719062995814
0.012000021399999988,0.004539953968496269,,0.012000021399999988,0.00003147209723979592
0.012000041879999977,0.004539945226013762,,0.012000041879999977,0.00003147247484204934
0.012000082839999955,0.0045399489861332396,,0.012000082839999955,0.000031473215474754015
0.012000164759999913,0.004540018927578573,,0.012000164759999913,0.000031474653924294926
0.012000328599999827,0.004540299151839817,,0.012000328599999827,0.00003147743455420261
0.012000656279999654,0.004541056850642948,,0.012000656279999654,0.000031482860481859744
0.01200131163999931,0.004542687354189745,,0.01200131163999931,0.0000314936332088035
0.012002622359998619,0.004545941365665125,,0.012002622359998619,0.00003151518265985533
0.012005243799997239,0.004552451904905226,,0.012005243799997239,0.000031558276645405685
0.01201048667999448,0.004565467560824499,,0.01201048667999448,0.000031644455505860086
0.012020972439988961,0.004591488631698941,,0.012020972439988961,0.00003181676847939172
0.012041943959977923,0.00464347894305507,,0.012041943959977923,0.000032161219103571995
0.012083886999955846,0.004747255470310244,,0.012083886999955846,0.00003284938784975291
0.012167773079911692,0.004953936601183821,,0.012167773079911692,0.00003422261407778722
0.012267773079911691,0.005198692935292546,,0.012267773079911691,0.00003585374627333349
0.01236777307991169,0.00544154493845518,,0.01236777307991169,0.00003747793763600982
0.01246777307991169,0.005682375797344874,,0.01246777307991169,0.00003909468196952046
0.012500001,0.0057595422910224235,,0.012500001,0.00003961406939228525
0.0125000011,0.005759542591092579,,0.0125000011,0.00003961407080741202
0.012500001299999999,0.005759543155143074,,0.012500001299999999,0.0000396140730507059
0.012500001699999999,0.005759544165795747,,0.012500001699999999,0.000039614074332580974
0.012500002,0.00575954488597763,,0.012500002,0.00003961407254128997
0.01250000208,0.00575954507691991,,0.01250000208,0.00003961407175067335
0.012500002239999999,0.005759545458402009,,0.012500002239999999,0.00003961407017040465
0.01250000256,0.005759546219181675,,0.01250000256,0.000039614067010624314
0.012500003199999998,0.005759547733219424,,0.012500003199999998,0.00003961406069454333
0.012500004479999998,0.005759550733112157,,0.012500004479999998,0.00003961404807785454
0.012500007039999997,0.005759556622059847,,0.012500007039999997,0.00003961402290588973
0.012500012159999994,0.005759567965466026,,0.012500012159999994,0.000039613972802859814
0.012500022399999988,0.005759588984031998,,0.012500022399999988,0.0000396138735215127
0.012500042879999977,0.005759624866073714,,0.012500042879999977,0.00003961367837083509
0.012500083839999955,0.0057596756085375265,,0.012500083839999955,0.0000396132997223278
0.012500165759999913,0.005759715014778011,,0.012500165759999913,0.000039612576837645236
0.012500329599999827,0.005759652990528989,,0.012500329599999827,0.0000396112091437668
0.012500657279999654,0.005759327833260839,,0.012500657279999654,0.00003960858528689643
0.01250131263999931,0.005758556218893216,,0.01250131263999931,0.00003960340506997243
0.012502623359998619,0.005757018601289832,,0.012502623359998619,0.000039593042566136005
0.012505244799997239,0.005753941234857738,,0.012505244799997239,0.00003957232290650052
0.01251048767999448,0.005747790219523297,,0.01251048767999448,0.000039530898193673696
0.012520973439988961,0.00573549397342973,,0.012520973439988961,0.000039448112214816146
0.012541944959977923,0.0057109325414096855,,0.012541944959977923,0.00003928278948863825
0.012583887999955846,0.005661926716396688,,0.012583887999955846,0.000038953143733287565
0.012667774079911692,0.005564391793219952,,0.012667774079911692,0.00003829783644437216
0.012767774079911691,0.005448952709454549,,0.012767774079911691,0.00003752356897676234
0.01286777407991169,0.005334426267149683,,0.01286777407991169,0.00003675679408394432
0.01296777407991169,0.0052208169702314365,,0.01296777407991169,0.000035997478293048824
0.013000000000000001,0.005184402755705424,,0.013000000000000001,0.00003575436626995837
0.0130000001,0.005184402643603612,,0.0130000001,0.00003575436577779465
0.0130000003,0.005184402418890208,,0.0130000003,0.00003575436531218289
0.0130000007,0.0051844019682744285,,0.0130000007,0.000035754367497748856
0.013000001,0.005184401630738207,,0.013000001,0.000035754371864473056
0.01300000108,0.005184401540994656,,0.01300000108,0.00003575437334052288
0.01300000124,0.005184401361756872,,0.01300000124,0.000035754376292418025
0.01300000156,0.005184401004889834,,0.01300000156,0.00003575438219499141
0.0130000022,0.005184400298065848,,0.0130000022,0.0000357543939956599
0.01300000348,0.005184398912624313,,0.01300000348,0.00003575441757973227
0.013000006039999998,0.005184396253695472,,0.013000006039999998,0.00003575446467975798
0.013000011159999995,0.005184391374397994,,0.013000011159999995,0.00003575455861287852
0.013000021399999988,0.005184383299236704,,0.013000021399999988,0.00003575474545453105
0.013000041879999978,0.00518437335576861,,0.013000041879999978,0.00003575511536007163
0.013000082839999956,0.005184374640085499,,0.013000082839999956,0.00003575584228510059
0.013000164759999914,0.005184439580223161,,0.013000164759999914,0.00003575725817043667
0.013000328599999828,0.005184710361057063,,0.013000328599999828,0.00003576000416884665
0.013000656279999655,0.005185451622322805,,0.013000656279999655,0.00003576537456283445
0.01300131163999931,0.005187052718207275,,0.01300131163999931,0.0000357760429379552
0.01300262235999862,0.00519024851386805,,0.01300262235999862,0.00003579738253575383
0.01300524379999724,0.005196642057263414,,0.01300524379999724,0.000035840056371802865
0.01301048667999448,0.005209423093884782,,0.01301048667999448,0.00003592539099796615
0.013020972439988962,0.005234971206977321,,0.013020972439988962,0.00003609600154320507
0.013041943959977924,0.005286002119719759,,0.013041943959977924,0.00003643699112856831
0.013083886999955847,0.005387807168051571,,0.013083886999955847,0.000037118022844508585
0.013167773079911693,0.00559035288428408,,0.013167773079911693,0.000038476177366516496
0.013267773079911692,0.005829885128670016,,0.013267773079911692,0.00004008810443916618
0.013367773079911691,0.006067243111031005,,0.013367773079911691,0.00004169192255796633
0.01346777307991169,0.006302356109727776,,0.01346777307991169,0.000043287291302485024
0.013500001000000001,0.006377638597385462,,0.013500001000000001,0.000043799597966632236
0.0135000011,0.006377638873022558,,0.0135000011,0.000043799599337896856
0.0135000013,0.006377639399390058,,0.0135000013,0.00004379960151467726
0.0135000017,0.0063776403705406715,,0.0135000017,0.000043799602694537525
0.013500002,0.006377641072084872,,0.013500002,0.000043799600835497456
0.01350000208,0.006377641258273421,,0.01350000208,0.00004379960002716477
0.01350000224,0.006377641630288022,,0.01350000224,0.000043799598411240596
0.01350000256,0.006377642372292729,,0.01350000256,0.000043799595180148634
0.0135000032,0.006377643849024719,,0.0135000032,0.000043799588721213495
0.01350000448,0.006377646774716528,,0.01350000448,0.000043799575817333185
0.013500007039999998,0.006377652516659569,,0.013500007039999998,0.00004379955006502805
0.013500012159999995,0.006377663571503009,,0.013500012159999995,0.00004379949877796311
0.013500022399999988,0.006377684033202904,,0.013500022399999988,0.00004379939703924459
0.013500042879999978,0.0063777188718512215,,0.013500042879999978,0.00004379919664654393
0.013500083839999956,0.0063777677386495845,,0.013500083839999956,0.00004379880641106844
0.013500165759999913,0.006377803857389451,,0.013500165759999913,0.00004379805717647987
0.013500329599999828,0.006377735663147872,,0.013500329599999828,0.00004379662990619601
0.013500657279999655,0.006377397113405201,,0.013500657279999655,0.00004379387790440611
0.01350131263999931,0.006376596027820858,,0.01350131263999931,0.00004378843701730348
0.01350262335999862,0.006374998692688481,,0.01350262335999862,0.00004377755385203642
0.01350524479999724,0.006371802260706367,,0.01350524479999724,0.00004375579266047093
0.01351048767999448,0.006365412769107502,,0.01351048767999448,0.000043712285551278435
0.013520973439988962,0.006352639566603138,,0.013520973439988962,0.00004362533631697323
0.013541944959977924,0.0063271229986404534,,0.013541944959977924,0.00004345169419451836
0.013583887999955847,0.0062762031257163646,,0.013583887999955847,0.00004310543699632898
0.013667774079911692,0.006174823796773641,,0.013667774079911692,0.000042417015662740145
0.013767774079911692,0.006054773654431691,,0.013767774079911692,0.0000416034585995415
0.013867774079911691,0.005935604787083122,,0.013867774079911691,0.00004079759074047496
0.01396777407991169,0.00581732150867106,,0.01396777407991169,0.00003999937256787244
0.014000000000000002,0.005779394134020577,,0.014000000000000002,0.000039743763675595115
0.014000000100000002,0.005779394017074977,,0.014000000100000002,0.000039743763144446456
0.0140000003,0.005779393782775002,,0.0140000003,0.000039743762601062894
0.0140000007,0.005779393313305885,,0.0140000007,0.00003974376463154175
0.014000001,0.005779392961719933,,0.014000001,0.0000397437688821945
0.01400000108,0.005779392868229261,,0.01400000108,0.00003974377032732671
0.014000001239999999,0.005779392681494909,,0.014000001239999999,0.00003974377321740662
0.014000001559999998,0.005779392309619467,,0.014000001559999998,0.00003974377899647126
0.014000002199999997,0.005779391572710466,,0.014000002199999997,0.00003974379055057054
0.014000003479999993,0.005779390126825743,,0.014000003479999993,0.00003974381364324034
0.014000006039999988,0.0057793873459474196,,0.014000006039999988,0.000039743859767313817
0.014000011159999977,0.005779382218657832,,0.014000011159999977,0.00003974395177533464
0.014000021399999953,0.005779373632400948,,0.014000021399999953,0.000039744134869351755
0.014000041879999906,0.005779362615305348,,0.014000041879999906,0.00003974449765541759
0.014000082839999813,0.005779361604904359,,0.014000082839999813,0.000039745211607855905
0.014000164759999628,0.005779421674293141,,0.014000164759999628,0.00003974660519412876
0.014000328599999258,0.005779682695570592,,0.014000328599999258,0.0000397493144890427
0.014000656279998518,0.0057804059548796395,,0.014000656279998518,0.000039754621805413615
0.014001311639997035,0.005781973861459444,,0.014001311639997035,0.00003976516906695818
0.014002622359994072,0.0057851039203245325,,0.014002622359994072,0.000039786265577342854
0.014005243799988144,0.0057913655129313655,,0.014005243799988144,0.00003982845301907938
0.01401048667997629,0.005803882374030689,,0.01401048667997629,0.000039912812314263346
0.014020972439952581,0.005828899822089193,,0.014020972439952581,0.000040081463371117157
0.014041943959905163,0.0058788614269007855,,0.014041943959905163,0.00004041849824469054
0.014083886999810327,0.005978496372619593,,0.014083886999810327,0.00004109148380212422
0.014167773079620654,0.006176587911790912,,0.014167773079620654,0.000042433037250220444
0.014267773079620653,0.006410637922963716,,0.014267773079620653,0.00004402438251704091
0.014367773079620652,0.006642358586237243,,0.014367773079620652,0.000045606870342584105
0.014467773079620652,0.006871708923029525,,0.014467773079620652,0.000047180265955115534
0.014500001,0.006945111801590968,,0.014500001,0.00004768536826799246
0.0145000011,0.006945112059830004,,0.0145000011,0.000047685369603952134
0.014500001299999999,0.006945112558342235,,0.014500001299999999,0.000047685371723018965
0.0145000017,0.006945113496079323,,0.0145000017,0.000047685372805263516
0.014500002,0.006945114179429362,,0.014500002,0.00004768537087800415
0.01450000208,0.006945114360905693,,0.01450000208,0.000047685370051692476
0.014500002239999999,0.006945114723522807,,0.014500002239999999,0.0000476853683996616
0.01450000256,0.00694511544684496,,0.01450000256,0.000047685365096335585
0.014500003199999998,0.006945116886408802,,0.014500003199999998,0.00004768535849272395
0.014500004479999998,0.00694511973818765,,0.014500004479999998,0.00004768534529832558
0.014500007039999997,0.0069451253338283035,,0.014500007039999997,0.0000476853189603255
0.014500012159999994,0.00694513610199389,,0.014500012159999994,0.000047685266483612725
0.014500022399999988,0.006945156012522484,,0.014500022399999988,0.00004768516229578186
0.014500042879999977,0.006945189826626721,,0.014500042879999977,0.0000476849567489693
0.014500083839999955,0.006945236883398511,,0.014500083839999955,0.00004768455534290529
0.014500165759999913,0.006945269941227656,,0.014500165759999913,0.00004768378128398984
0.014500329599999827,0.006945196293858258,,0.014500329599999827,0.000047682298991142014
0.014500657279999654,0.006944846263134079,,0.014500657279999654,0.00004767942993278841
0.01450131263999931,0.006944019908715871,,0.01450131263999931,0.00004767375155665652
0.014502623359998619,0.006942371254419179,,0.014502623359998619,0.00004766239397730763
0.014505244799997239,0.0069390725518525325,,0.014505244799997239,0.00004763968380679976
0.01451048767999448,0.00693247818919486,,0.01451048767999448,0.000047594279359676985
0.014520973439988961,0.006919295276091804,,0.014520973439988961,0.000047503537011994025
0.014541944959977923,0.0068929582318437935,,0.014541944959977923,0.000047322315693086
0.014583887999955846,0.006840394281255442,,0.014583887999955846,0.00004696092732771163
0.014667774079911692,0.0067357131511712074,,0.014667774079911692,0.000046242352111691775
0.014767774079911691,0.00661170350974698,,0.014767774079911691,0.00004539303440532795
0.01486777407991169,0.006488549058899911,,0.01486777407991169,0.000044551603737131334
0.01496777407991169,0.006366254069430561,,0.01496777407991169,0.00004371801578048452
0.015,0.0063270281430352696,,0.015,0.00004345104913172038
0.015000000099999999,0.006327028021959689,,0.015000000099999999,0.00004345104856519838
0.015000000299999998,0.006327027779472174,,0.015000000299999998,0.00004345104795120433
0.015000000699999998,0.006327027293852159,,0.015000000699999998,0.000043451049840776235
0.015000000999999999,0.006327026930210264,,0.015000000999999999,0.000043451053985926015
0.015000001079999999,0.006327026833502618,,0.015000001079999999,0.00004345105540295078
0.015000001239999998,0.0063270266403314766,,0.015000001239999998,0.00004345105823683165
0.015000001559999998,0.006327026255562944,,0.015000001559999998,0.00004345106390359187
0.015000002199999998,0.006327025492786094,,0.015000002199999998,0.000043451075233429615
0.015000003479999998,0.006327023994845656,,0.015000003479999998,0.00004345109787892313
0.015000006039999996,0.006327021108600923,,0.015000006039999996,0.00004345114311395668
0.015000011159999993,0.006327015765742528,,0.015000011159999993,0.00004345123336468946
0.015000021399999987,0.006327006730318314,,0.015000021399999987,0.00004345141302368257
0.015000041879999976,0.0063269947523073135,,0.015000041879999976,0.00004345176923121125
0.015000082839999955,0.0063269916321393935,,0.015000082839999955,0.00004345247100906562
0.015000164759999912,0.006327047068518654,,0.015000164759999912,0.00004345384307551616
0.015000328599999826,0.006327298459211059,,0.015000328599999826,0.00004345651545720719
0.015000656279999653,0.006328003380162906,,0.015000656279999653,0.00004346175695585891
0.015001311639999309,0.0063295369772603215,,0.015001311639999309,0.00004347217646796284
0.015002622359998618,0.00633259907973986,,0.015002622359998618,0.00004349301680668053
0.015005243799997238,0.006338724339778108,,0.015005243799997238,0.00004353469181250864
0.015010486679994479,0.006350968472862855,,0.015010486679994479,0.000043618024534369384
0.01502097243998896,0.006375439008717568,,0.01502097243998896,0.00004378461669532512
0.015041943959977922,0.006424302156504416,,0.015041943959977922,0.00004411751034034498
0.015083886999955845,0.006521721612676585,,0.015083886999955845,0.00004478212387234076
0.01516777307991169,0.006715316102985223,,0.01516777307991169,0.00004610659975501504
0.01526777307991169,0.006943907333613679,,0.01526777307991169,0.000047677068205009014
0.01536777307991169,0.007170084542835493,,0.01536777307991169,0.00004923818973876228
0.015467773079911689,0.007393826579259591,,0.015467773079911689,0.00005078980026944342
0.015500001,0.007465411144215181,,0.015500001,0.000051287802032864654
0.015500001099999999,0.007465411389246199,,0.015500001099999999,0.00005128780333867533
0.015500001299999998,0.007465411865864473,,0.015500001299999998,0.00005128780540572331
0.015500001699999998,0.0074654127743803405,,0.015500001699999998,0.000051287806394783846
0.015500001999999999,0.007465413440334627,,0.015500001999999999,0.000051287804400659145
0.015500002079999999,0.0074654136172683395,,0.015500002079999999,0.000051287803556653616
0.015500002239999998,0.007465413970820248,,0.015500002239999998,0.00005128780186913215
0.015500002559999998,0.007465414676096778,,0.015500002559999998,0.00005128779849479763
0.015500003199999998,0.007465416079737919,,0.015500003199999998,0.000051287791748988364
0.015500004479999998,0.007465418860094544,,0.015500004479999998,0.00005128777826925909
0.015500007039999996,0.007465424314451665,,0.015500007039999996,0.00005128775135686522
0.015500012159999993,0.0074654348061264746,,0.015500012159999993,0.00005128769771674271
0.015500022399999987,0.0074654541864735795,,0.015500022399999987,0.00005128759114617072
0.015500042879999976,0.0074654870206416705,,0.015500042879999976,0.00005128738062893091
0.015500083839999955,0.00746553236779631,,0.015500083839999955,0.00005128696859134303
0.015500165759999912,0.00746556261025876,,0.015500165759999912,0.000051286171281054176
0.015500329599999826,0.0074654841459535735,,0.015500329599999826,0.000051284638186004895
0.015500657279999653,0.007465124208797977,,0.015500657279999653,0.0000512816619306312
0.015501312639999308,0.007464276006075128,,0.015501312639999308,0.00005127576650664415
0.015502623359998618,0.007462582875032391,,0.015502623359998618,0.00005126397531331329
0.015505244799997238,0.007459195581029539,,0.015505244799997238,0.000051240397802726534
0.015510487679994479,0.007452423720514188,,0.015510487679994479,0.00005119325925023113
0.01552097343998896,0.007438885866552183,,0.01552097343998896,0.00005109905022694499
0.015541944959977922,0.007411838013728737,,0.015541944959977922,0.000050910902346028286
0.015583887999955845,0.007357849803214851,,0.015583887999955845,0.00005053568726912955
0.01566777407991169,0.007250308492087574,,0.01566777407991169,0.00004978956390142122
0.01576777407991169,0.007122869305547899,,0.01576777407991169,0.000048907586866816446
0.01586777407991169,0.006996263130116955,,0.01586777407991169,0.000048033690017054466
0.01596777407991169,0.006870494282590012,,0.01596777407991169,0.000047167825066341864
0.016,0.006830144003897978,,0.016,0.00004689049664657474
0.0160000001,0.006830143879264145,,0.0160000001,0.00004689049604781703
0.0160000003,0.006830143629712828,,0.0160000003,0.00004689049536944699
0.0160000007,0.006830143130127038,,0.0160000007,0.00004689049713049307
0.016000001,0.006830142756048199,,0.016000001,0.000046890501179383286
0.01600000108,0.006830142656554359,,0.01600000108,0.00004689050257075972
0.01600000124,0.00683014245780742,,0.01600000124,0.00004689050535335655
0.016000001559999998,0.006830142061866056,,0.016000001559999998,0.00004689051091762358
0.0160000022,0.006830141276655892,,0.0160000022,0.00004689052204275105
0.016000003479999997,0.006830139733505281,,0.016000003479999997,0.00004689054427989421
0.016000006039999997,0.006830136755502401,,0.016000006039999997,0.0000468905887024559
0.016000011159999994,0.006830131223949314,,0.016000011159999994,0.0000468906773447895
0.016000021399999988,0.006830121791747872,,0.016000021399999988,0.000046890853850290683
0.016000041879999975,0.006830108952251748,,0.016000041879999975,0.0000468912039828198
0.016000082839999954,0.006830103900744882,,0.016000082839999954,0.00004689189439257543
0.01600016475999991,0.006830154989293949,,0.01600016475999991,0.000046893245974473096
0.016000328599999825,0.006830397114717881,,0.016000328599999825,0.00004689588226071483
0.016000656279999654,0.0068310840429491385,,0.016000656279999654,0.000046901057928097544
0.016001311639999308,0.006832583703336903,,0.016001311639999308,0.00004691134883623364
0.01600262235999862,0.006835578602533721,,0.01600262235999862,0.000046931931422001195
0.016005243799997237,0.006841569076643017,,0.016005243799997237,0.0000469730909041097
0.016010486679994478,0.006853543703208747,,0.016010486679994478,0.000047055391409981055
0.01602097243998896,0.006877474309759695,,0.01602097243998896,0.000047219915324215135
0.016041943959977923,0.006925255055908673,,0.016041943959977923,0.00004754865679506025
0.016083886999955846,0.00702049921665755,,0.016083886999955846,0.00004820490620841741
0.01616777307991169,0.007209707040694964,,0.01616777307991169,0.00004951243153865174
0.01626777307991169,0.007433017774609411,,0.01626777307991169,0.000051062348843700725
0.01636777307991169,0.007653873863459055,,0.01636777307991169,0.000052602596186396735
0.01646777307991169,0.007872267711318673,,0.01646777307991169,0.0000541330586709687
0.016500001,0.007942124974440246,,0.016500001,0.00005462419323875302
0.0165000011,0.007942125208954223,,0.0165000011,0.00005462419451792241
0.0165000013,0.007942125667605078,,0.0165000013,0.00005462419653724511
0.0165000017,0.007942126550099324,,0.0165000017,0.00005462419743779934
0.016500002,0.007942127199643241,,0.016500002,0.00005462419537921816
0.01650000208,0.007942127372270758,,0.01650000208,0.0000546241945181163
0.01650000224,0.007942127717225675,,0.01650000224,0.00005462419279632829
0.016500002559999997,0.007942128405376683,,0.016500002559999997,0.00005462418935343333
0.0165000032,0.007942129774916604,,0.0165000032,0.00005462418247034775
0.016500004479999997,0.007942132487482519,,0.016500004479999997,0.00005462416871530024
0.016500007039999997,0.007942137807805514,,0.016500007039999997,0.00005462414124922257
0.016500012159999994,0.007942148037429991,,0.016500012159999994,0.0000546240864897911
0.016500022399999988,0.007942166916307931,,0.016500022399999988,0.00005462397763493308
0.016500042879999975,0.00794219882764863,,0.016500042879999975,0.00005462376238175537
0.016500083839999954,0.00794224258036504,,0.016500083839999954,0.000054623340308323034
0.01650016575999991,0.007942270251397342,,0.01650016575999991,0.00005462252130326809
0.016500329599999825,0.007942187529514899,,0.016500329599999825,0.000054620941312645305
0.016500657279999654,0.007941818997006536,,0.016500657279999654,0.00005461786672159893
0.016501312639999308,0.007940951772411005,,0.016501312639999308,0.000054611772505733904
0.01650262335999862,0.007939219824901152,,0.01650262335999862,0.00005459958414887499
0.016505244799997237,0.00793575525165882,,0.016505244799997237,0.00005457521222557433
0.016510487679994478,0.007928828532307364,,0.016510487679994478,0.000054526485380036666
0.01652097343998896,0.007914981030949418,,0.01652097343998896,0.0000544291012498985
0.016541944959977923,0.007887313058757277,,0.016541944959977923,0.00005423460962305481
0.016583887999955846,0.007832082338514464,,0.016583887999955846,0.000053846732293356215
0.01666777407991169,0.007722045887239482,,0.01666777407991169,0.000053075385049916345
0.01676777407991169,0.007591615022990382,,0.01676777407991169,0.00005216351177870967
0.01686777407991169,0.0074619979998538045,,0.01686777407991169,0.000051259904018094987
0.01696777407991169,0.007333199235152592,,0.01696777407991169,0.00005036451013912993
0.017,0.007291868336104028,,0.017,0.000050077704089766466
0.017000000100000003,0.007291868208378274,,0.017000000100000003,0.000050077703461545764
0.017000000300000002,0.0072918679526830935,,0.017000000300000002,0.00005007770272431936
0.0170000007,0.007291867440929849,,0.0170000007,0.00005007770436782161
0.017000001,0.007291867057749242,,0.017000001,0.000050077708328659035
0.01700000108,0.007291866955824848,,0.01700000108,0.000050077709696571694
0.01700000124,0.00729186675221332,,0.01700000124,0.00005007771243225127
0.01700000156,0.007291866346520912,,0.01700000156,0.000050077717902744455
0.0170000022,0.0072918655417187495,,0.0170000022,0.000050077728840547934
0.017000003479999998,0.007291863959035099,,0.017000003479999998,0.000050077750703912264
0.017000006039999998,0.007291860900606033,,0.017000006039999998,0.00005007779438235128
0.017000011159999995,0.007291855202928144,,0.017000011159999995,0.00005007788154987841
0.01700002139999999,0.007291845418693148,,0.01700002139999999,0.000050078055157190315
0.017000041879999976,0.0072918318054330826,,0.017000041879999976,0.00005007839968178355
0.017000082839999955,0.007291824990029774,,0.017000082839999955,0.00005007907951079137
0.017000164759999912,0.007291872031670805,,0.017000164759999912,0.00005008041175987056
0.017000328599999826,0.007292105377620018,,0.017000328599999826,0.000050083013336006176
0.017000656279999655,0.00729277503258043,,0.017000656279999655,0.000050088124732263606
0.01700131163999931,0.00729424195884242,,0.01700131163999931,0.00005009828954702761
0.01700262235999862,0.0072971720585583945,,0.01700262235999862,0.00005011861949197988
0.01700524379999724,0.007303032584626541,,0.01700524379999724,0.0000501592737196261
0.01701048667999448,0.00731474745850925,,0.01701048667999448,0.000050240562899025053
0.01702097243998896,0.007338157990932275,,0.01702097243998896,0.00005040306160736611
0.017041943959977924,0.00738489737455458,,0.017041943959977924,0.000050727742060828296
0.017083886999955847,0.007478053471623838,,0.017083886999955847,0.000051375829187198235
0.017167773079911693,0.007663068182260435,,0.017167773079911693,0.00005266688069588326
0.017267773079911692,0.007881358807558043,,0.017267773079911692,0.00005419693012701862
0.01736777307991169,0.008097182012828314,,0.01736777307991169,0.00005571709684056205
0.01746777307991169,0.00831053965414724,,0.01746777307991169,0.00005722730130030645
0.017500001,0.00837877464209766,,0.017500001,0.000057711874209701323
0.017500001100000002,0.008378774867938482,,0.017500001100000002,0.000057711875464865936
0.0175000013,0.008378775311394734,,0.0175000013,0.000057711877440051054
0.0175000017,0.00837877617048203,,0.0175000017,0.000057711878256958915
0.017500002,0.008378776804681914,,0.017500002,0.00005771187613691803
0.01750000208,0.008378776973270568,,0.01750000208,0.000057711875259491224
0.01750000224,0.00837877731016024,,0.01750000224,0.00005771187350499846
0.01750000256,0.008378777982237668,,0.01750000256,0.00005771186999666821
0.0175000032,0.008378779319765042,,0.0175000032,0.00005771186298257809
0.017500004479999998,0.00837878196870288,,0.017500004479999998,0.00005771184896488628
0.017500007039999998,0.00837878716327095,,0.017500007039999998,0.00005771182097099046
0.017500012159999995,0.008378797147224218,,0.017500012159999995,0.00005771176514601594
0.01750002239999999,0.008378815556742506,,0.01750002239999999,0.000057711654122179094
0.017500042879999976,0.008378846607370734,,0.017500042879999976,0.00005771143439218416
0.017500083839999955,0.008378888884569044,,0.017500083839999955,0.00005771100289724871
0.017500165759999912,0.008378914216305917,,0.017500165759999912,0.00005771016370315313
0.017500329599999826,0.008378827726304184,,0.017500329599999826,0.00005770854043012567
0.017500657279999655,0.008378451699629483,,0.017500657279999655,0.00005770537552398937
0.01750131263999931,0.008377567817110144,,0.01750131263999931,0.00005769909896005755
0.01750262335999862,0.008375801793578797,,0.01750262335999862,0.000057686546279430054
0.017505244799997238,0.008372269411423305,,0.017505244799997238,0.00005766144564164305
0.01751048767999448,0.008365206788581906,,0.01751048767999448,0.000057611261859836354
0.01752097343998896,0.008351087560309254,,0.01752097343998896,0.00005751096526548467
