X--Trace 1::[transient: TIME],Y--Trace 1::[V_uC: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[V_Base: V(4)],,X--Trace 3::[transient: TIME],Y--Trace 3::[V_Col: V(3)]
0.0005000428800000007,0.12749567878427537,,0.0005000428800000007,0.12746446453836752,,0.0005000428800000007,3.3000000911104737
0.0005000838400000014,0.12749526725984306,,0.0005000838400000014,0.12747137873846281,,0.0005000838400000014,3.3000000687550175
0.0005001657600000027,0.12749444421649456,,0.0005001657600000027,0.12748080045497712,,0.0005001657600000027,3.300000037492358
0.0005003296000000053,0.12749279814930436,,0.0005003296000000053,0.12748937732786741,,0.0005003296000000053,3.3000000062959423
0.0005006572800000104,0.1274895060840168,,0.0005006572800000104,0.1274911722644186,,0.0005006572800000104,3.299999990772926
0.0005013126400000207,0.12748292221199617,,0.0005013126400000207,0.12748457749918565,,0.0005013126400000207,3.2999999908065742
0.0005026233600000414,0.1274697554879416,,0.0005026233600000414,0.12747141493949224,,0.0005026233600000414,3.299999990795135
0.0005052448000000826,0.12744342611929294,,0.0005052448000000826,0.12744508237018062,,0.0005052448000000826,3.2999999908069437
0.0005104876800001652,0.12739078369560589,,0.0005104876800001652,0.12739244170599975,,0.0005104876800001652,3.2999999908064073
0.0005209734400003303,0.12728556406900052,,0.0005209734400003303,0.12728721867083725,,0.0005209734400003303,3.2999999908260476
0.0005419449600006605,0.12707538542961458,,0.0005419449600006605,0.12707703961295705,,0.0005419449600006605,3.299999990845792
0.0005838880000013208,0.12665606845625213,,0.0005838880000013208,0.12665771566113856,,0.0005838880000013208,3.299999990903316
